0000.184663 000001D4 8 F7 07 00 00 47 44 30 B7
0000.184904 000001F2 8 10 64 00 00 00 1E 01 0D
0000.185140 000001DB 8 00 20 BC AA 00 00 00 2D
0000.185385 00000284 8 00 00 00 00 00 00 55 DB
0000.185616 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.186297 00000380 8 02 04 10 21 00 00 00 B0
0000.186548 000005BF 8 00 00 00 00 28 00 00 09
0000.186804 000001DA 8 BE 64 18 00 00 01 01 52
0000.190853 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.194939 000001D4 8 F7 07 00 00 87 44 30 7B
0000.195175 000001DB 8 00 20 BC AA 00 00 01 A8
0000.195415 000001F2 8 10 64 00 00 00 1E 02 0E
0000.195651 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.195866 0000050B 6 00 00 06 C0 00 60  
0000.196813 000001DA 8 BE 64 18 00 00 01 02 58
0000.200110 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.205102 000001DB 8 00 20 BC AA 00 00 02 A2
0000.205343 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.205579 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.205814 000001F2 8 10 64 00 00 00 1E 03 0F
0000.206060 00000284 8 00 00 00 00 00 00 56 DC
0000.206807 000001DA 8 BE 64 18 00 00 01 03 DD
0000.207954 0000054A 8 10 00 70 03 00 00 00 2C
0000.208937 0000054B 8 01 08 80 12 04 00 00 01
0000.209936 0000054C 8 73 66 00 00 00 00 59 00
0000.210868 0000011A 8 4E 40 00 55 00 00 01 7D
0000.211103 0000054F 8 36 01 00 00 07 00 8A 54
0000.215127 000001DB 8 00 40 BC AA 00 00 03 D4
0000.215368 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.215604 000001D4 8 F7 07 00 00 07 44 30 70
0000.215849 000001F2 8 10 64 00 00 00 1E 00 0C
0000.216812 000001DA 8 BE 64 18 00 00 01 00 D7
0000.220560 0000011A 8 4E 40 00 55 40 00 02 B0
0000.225137 000001DB 8 00 40 BC AA 00 00 00 DE
0000.225372 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.225654 000001D4 8 F7 07 00 00 47 44 30 B7
0000.225900 000001F2 8 10 64 00 00 00 1E 01 0D
0000.226146 00000284 8 00 00 00 00 00 00 57 DD
0000.226801 000001DA 8 BE 64 18 00 00 01 01 52
0000.230861 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.235285 000001DB 8 00 40 BC AA 00 00 01 5B
0000.235520 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.235761 0000055B 8 A2 80 AA 00 E0 80 10 6D
0000.236007 000001D4 8 F7 07 00 00 87 44 30 7B
0000.236247 000001F2 8 10 64 00 00 00 1E 02 0E
0000.236421 000005B9 5 38 78 30 F0 28   
0000.236805 000001DA 8 BE 64 18 00 00 01 02 58
0000.240087 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.245100 000001DB 8 00 20 BC AA 00 00 02 A2
0000.245346 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.246196 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.246431 000001F2 8 10 64 00 00 00 1E 03 0F
0000.246682 00000284 8 00 00 00 00 00 00 58 DE
0000.246917 000001DA 8 BE 64 18 00 00 01 03 DD
0000.250880 0000011A 8 4E 40 00 55 00 00 01 7D
0000.253512 0000056E 1 46       
0000.255109 000001DB 8 00 40 BC AA 00 00 03 D4
0000.255345 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.256395 000001D4 8 F7 07 00 00 07 44 30 70
0000.256630 000001F2 8 10 64 00 00 00 1E 00 0C
0000.256876 000001DA 8 BE 64 18 00 00 01 00 D7
0000.257101 0000050C 6 00 00 00 00 5D C8  
0000.257357 0000055A 8 00 3D 31 00 5F 31 5B 68
0000.260578 0000011A 8 4E 40 00 55 40 00 02 B0
0000.265119 000001DB 8 00 40 BC AA 00 00 00 DE
0000.265349 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.266640 000001D4 8 F7 07 00 00 47 44 30 B7
0000.266875 000001DA 8 BE 64 18 00 00 01 01 52
0000.267126 000001F2 8 10 64 00 00 00 1E 01 0D
0000.267367 00000284 8 00 00 00 00 00 00 59 DF
0000.270879 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.275108 000001DB 8 00 40 BC AA 00 00 01 5B
0000.275349 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.276793 000001DA 8 BE 64 18 00 00 01 02 58
0000.277033 000001D4 8 F7 07 00 00 87 44 30 7B
0000.277279 000001F2 8 10 64 00 00 00 1E 02 0E
0000.277474 0000050A 6 85 12 A0 0E 80 20  
0000.280136 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.285108 000001DB 8 00 40 BC AA 00 00 02 51
0000.285353 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.286388 00000380 8 02 04 10 21 00 00 00 8D
0000.286638 000005BF 8 00 00 00 00 28 00 00 1A
0000.286874 000001DA 8 BE 64 18 00 00 01 03 DD
0000.287115 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.287355 000001F2 8 10 64 00 00 00 1E 03 0F
0000.287601 00000284 8 00 00 00 00 00 00 5A E0
0000.290883 0000011A 8 4E 40 00 55 00 00 01 7D
0000.295081 000001DB 8 00 40 BC AA 00 00 03 D4
0000.295327 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.296791 000001DA 8 BE 64 18 00 00 01 00 D7
0000.297370 000001D4 8 F7 07 00 00 07 44 30 70
0000.297611 000001F2 8 10 64 00 00 00 1E 00 0C
0000.297815 0000050B 6 00 00 06 C0 00 60  
0000.300580 0000011A 8 4E 40 00 55 40 00 02 B0
0000.305127 000001DB 8 00 40 BC AA 00 00 00 DE
0000.305357 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.306791 000001DA 8 BE 64 18 00 00 01 01 52
0000.307595 000001D4 8 F7 07 00 00 47 44 30 B7
0000.307840 000001F2 8 10 64 00 00 00 1E 01 0D
0000.308091 00000284 8 00 00 00 00 00 00 5B E1
0000.308327 0000054A 8 9E 00 70 03 00 00 00 2C
0000.309018 0000054B 8 01 08 80 12 04 00 00 01
0000.310021 0000054C 8 73 66 00 00 00 00 59 00
0000.310892 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.311122 0000054F 8 36 01 00 00 07 40 8A 54
0000.315116 000001DB 8 00 40 BC AA 00 00 01 5B
0000.315356 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.316785 000001DA 8 BE 64 18 00 00 01 02 58
0000.317896 000001D4 8 F7 07 00 00 87 44 30 7B
0000.318142 000001F2 8 10 64 00 00 00 1E 02 0E
0000.320077 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.325115 000001DB 8 00 40 BC AA 00 00 02 51
0000.325361 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.326789 000001DA 8 BE 64 18 00 00 01 03 DD
0000.328075 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.328320 000001F2 8 10 64 00 00 00 1E 03 0F
0000.328561 00000284 8 00 00 00 00 00 00 5C E2
0000.330896 0000011A 8 4E 40 00 55 00 00 01 7D
0000.335278 000001DB 8 00 40 BC AA 00 00 03 D4
0000.335519 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.335755 0000055B 8 A2 80 AA 00 E0 80 11 E8
0000.336789 000001DA 8 BE 64 18 00 00 01 00 D7
0000.338340 000001D4 8 F7 07 00 00 07 44 30 70
0000.338586 000001F2 8 10 64 00 00 00 1E 00 0C
0000.340593 0000011A 8 4E 40 00 55 40 00 02 B0
0000.345114 000001DB 8 00 40 BC AA 00 00 00 DE
0000.345349 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.346788 000001DA 8 BE 64 18 00 00 01 01 52
0000.348606 000001D4 8 F7 07 00 00 47 44 30 B7
0000.348852 000001F2 8 10 64 00 00 00 1E 01 0D
0000.349092 00000284 8 00 00 00 00 00 00 5D E3
0000.350900 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.353644 0000056E 1 46       
0000.355113 000001DB 8 00 40 BC AA 00 00 01 5B
0000.355359 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.356782 000001DA 8 BE 64 18 00 00 01 02 58
0000.357013 0000055A 8 00 3D 31 00 5F 31 5B 68
0000.358830 000001D4 8 F7 07 00 00 87 44 30 7B
0000.359112 000001F2 8 10 64 00 00 00 1E 02 0E
0000.359281 0000050C 6 00 00 00 01 5D 5F  
0000.360156 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.365113 000001DB 8 00 40 BC AA 00 00 02 51
0000.365353 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.366787 000001DA 8 BE 64 18 00 00 01 03 DD
0000.369060 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.369306 000001F2 8 10 64 00 00 00 1E 03 0F
0000.369547 00000284 8 00 00 00 00 00 00 5E E4
0000.370908 0000011A 8 4E 40 00 55 00 00 01 7D
0000.375092 000001DB 8 00 40 BC AA 00 00 03 D4
0000.375332 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.376786 000001DA 8 BE 64 18 00 00 01 00 D7
0000.379290 000001D4 8 F7 07 00 00 07 44 30 70
0000.379525 000001F2 8 10 64 00 00 00 1E 00 0C
0000.379730 0000050A 6 85 32 A0 0E 80 20  
0000.380596 0000011A 8 4E 40 00 55 40 00 02 B0
0000.385122 000001DB 8 00 40 BC AA 00 00 00 DE
0000.385357 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.386535 00000380 8 02 04 10 21 00 00 00 9E
0000.386786 000005BF 8 00 00 00 00 28 00 00 2B
0000.387021 000001DA 8 BE 64 18 00 00 01 01 52
0000.389571 000001D4 8 F7 07 00 00 47 44 30 B7
0000.389812 000001F2 8 10 64 00 00 00 1E 01 0D
0000.390057 00000284 8 00 00 00 00 00 00 5F E5
0000.390902 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.395116 000001DB 8 00 40 BC AA 00 00 01 5B
0000.395346 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.396785 000001DA 8 BE 64 18 00 00 01 02 58
0000.399790 000001D4 8 F7 07 00 00 87 44 30 7B
0000.400031 000001F2 8 10 64 00 00 00 1E 02 0E
0000.400267 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.400476 0000050B 6 00 00 06 C0 00 60  
0000.405120 000001DB 8 00 20 BC AA 00 00 02 A2
0000.405366 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.406784 000001DA 8 BE 64 18 00 00 01 03 DD
0000.408116 0000054A 8 10 00 70 03 00 00 00 2C
0000.409114 0000054B 8 01 08 80 12 04 00 00 01
0000.410056 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.410297 000001F2 8 10 64 00 00 00 1E 03 0F
0000.410548 00000284 8 00 00 00 00 00 00 60 E6
0000.410783 0000054C 8 73 66 00 00 00 00 59 00
0000.411024 0000011A 8 4E 40 00 55 00 00 01 7D
0000.412109 0000054F 8 36 01 00 00 07 80 8A 54
0000.415120 000001DB 8 00 40 BC AA 00 00 03 D4
0000.415355 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.416779 000001DA 8 BE 64 18 00 00 01 00 D7
0000.420311 000001D4 8 F7 07 00 00 07 44 30 70
0000.420557 000001F2 8 10 64 00 00 00 1E 00 0C
0000.420798 0000011A 8 4E 40 00 55 40 00 02 B0
0000.425129 000001DB 8 00 40 BC AA 00 00 00 DE
0000.425365 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.426778 000001DA 8 BE 64 18 00 00 01 01 52
0000.430521 000001D4 8 F7 07 00 00 47 44 30 B7
0000.430761 000001F2 8 10 64 00 00 00 1E 01 0D
0000.430997 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.431243 00000284 8 00 00 00 00 00 00 61 E7
0000.435277 000001DB 8 00 40 BC AA 00 00 01 5B
0000.435523 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.435758 0000055B 8 A2 80 AA 00 E0 80 12 E2
0000.436777 000001DA 8 BE 64 18 00 00 01 02 58
0000.440177 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.440756 000001D4 8 F7 07 00 00 87 44 30 7B
0000.441001 000001F2 8 10 64 00 00 00 1E 02 0E
0000.445082 000001DB 8 00 40 BC AA 00 00 02 51
0000.445328 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.446772 000001DA 8 BE 64 18 00 00 01 03 DD
0000.450924 0000011A 8 4E 40 00 55 00 00 01 7D
0000.451159 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.451400 000001F2 8 10 64 00 00 00 1E 03 0F
0000.451646 00000284 8 00 00 00 00 00 00 62 E8
0000.453663 0000056E 1 46       
0000.455122 000001DB 8 00 40 BC AA 00 00 03 D4
0000.455348 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.456781 000001DA 8 BE 64 18 00 00 01 00 D7
0000.457012 0000055A 8 00 3D 31 00 5F 31 5B 68
0000.460621 0000011A 8 4E 40 00 55 40 00 02 B0
0000.461276 000001D4 8 F7 07 00 00 07 44 30 70
0000.461517 000001F2 8 10 64 00 00 00 1E 00 0C
0000.461722 0000050C 6 00 00 00 02 5D 63  
0000.465091 000001DB 8 00 40 BC AA 00 00 00 DE
0000.465326 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.466775 000001DA 8 BE 64 18 00 00 01 01 52
0000.470923 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.471506 000001D4 8 F7 07 00 00 47 44 30 B7
0000.471752 000001F2 8 10 64 00 00 00 1E 01 0D
0000.471998 00000284 8 00 00 00 00 00 00 63 E9
0000.475080 000001DB 8 00 40 BC AA 00 00 01 5B
0000.475331 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.476775 000001DA 8 BE 64 18 00 00 01 02 58
0000.480118 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.481726 000001D4 8 F7 07 00 00 87 44 30 7B
0000.481972 000001F2 8 10 64 00 00 00 1E 02 0E
0000.482171 0000050A 6 85 52 A0 0E 80 20  
0000.485120 000001DB 8 00 40 BC AA 00 00 02 51
0000.485335 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.486636 00000380 8 02 04 10 21 00 00 00 AF
0000.486871 000001DA 8 BE 64 18 00 00 01 03 DD
0000.487117 000005BF 8 00 00 00 00 28 00 00 3C
0000.490937 0000011A 8 4E 40 00 55 00 00 01 7D
0000.491986 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.492227 000001F2 8 10 64 00 00 00 1E 03 0F
0000.492473 00000284 8 00 00 00 00 00 00 64 EA
0000.495094 000001DB 8 00 40 BC AA 00 00 03 D4
0000.495330 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.496768 000001DA 8 BE 64 18 00 00 01 00 D7
0000.500634 0000011A 8 4E 40 00 55 40 00 02 B0
0000.502211 000001D4 8 F7 07 00 00 07 44 30 70
0000.502457 000001F2 8 10 64 00 00 00 1E 00 0C
0000.502661 0000050B 6 00 00 06 C0 00 60  
0000.505093 000001DB 8 00 40 BC AA 00 00 00 DE
0000.505329 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.506768 000001DA 8 BE 64 18 00 00 01 01 52
0000.508201 0000054A 8 9E 00 70 03 00 00 00 2C
0000.509236 0000054B 8 01 08 80 12 04 00 00 01
0000.510188 0000054C 8 73 66 00 00 00 00 59 00
0000.510930 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.511196 0000054F 8 36 01 00 00 07 C0 8A 54
0000.512533 000001D4 8 F7 07 00 00 47 44 30 B7
0000.512773 000001F2 8 10 64 00 00 00 1E 01 0D
0000.513019 00000284 8 00 00 00 00 00 00 65 EB
0000.515124 000001DB 8 00 40 BC AA 00 00 01 5B
0000.515385 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.516767 000001DA 8 BE 64 18 00 00 01 02 58
0000.520197 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.522727 000001D4 8 F7 07 00 00 87 44 30 7B
0000.522967 000001F2 8 10 64 00 00 00 1E 02 0E
0000.525097 000001DB 8 00 40 BC AA 00 00 02 51
0000.525343 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.526766 000001DA 8 BE 64 18 00 00 01 03 DD
0000.530949 0000011A 8 4E 40 00 55 00 00 01 7D
0000.532967 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.533202 000001F2 8 10 64 00 00 00 1E 03 0F
0000.533448 00000284 8 00 00 00 00 00 00 66 EC
0000.535276 000001DB 8 00 40 BC AA 00 00 03 D4
0000.535522 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.535757 0000055B 8 A2 80 AA 00 E0 80 13 67
0000.536771 000001DA 8 BE 64 18 00 00 01 00 D7
0000.540642 0000011A 8 4E 40 00 55 40 00 02 B0
0000.543227 000001D4 8 F7 07 00 00 07 44 30 70
0000.543468 000001F2 8 10 64 00 00 00 1E 00 0C
0000.543714 00000284 8 00 00 00 00 00 00 67 ED
0000.545444 000001DB 8 00 40 BC AA 00 00 00 DE
0000.545680 000001DC 8 6E 02 0F FD 0C C8 C8 F1
0000.545925 000005BC 8 17 C0 06 34 65 05 40 32
0000.546166 000005C0 8 40 68 6C F4 3A 08 00 00
0000.546765 000001DA 8 BE 64 18 00 00 01 01 52
0000.550948 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.553493 000001D4 8 F7 07 00 00 47 44 30 B7
0000.553739 000001F2 8 10 64 00 00 00 1E 01 0D
0000.553846 0000056E 1 46       
0000.555100 000001DB 8 00 40 BC AA 00 00 01 5B
0000.555341 000001DC 8 6E 02 0F FD 01 09 05 B2
0000.556764 000001DA 8 BE 64 18 00 00 01 02 58
0000.556990 0000055A 8 00 3D 31 00 5F 31 5B 68
0000.560169 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.563728 000001D4 8 F7 07 00 00 87 44 30 7B
0000.563973 000001F2 8 10 64 00 00 00 1E 02 0E
0000.564219 00000284 8 00 00 00 00 00 00 68 EE
0000.564424 0000050C 6 00 00 00 03 5D F4  
0000.565207 000001DB 8 00 20 BC AA 00 00 02 A2
0000.565463 000001DC 8 6E 02 0F FD 05 60 C6 F4
0000.566764 000001DA 8 BE 64 18 00 00 01 03 DD
0000.570952 0000011A 8 4E 40 00 55 00 00 01 7D
0000.573922 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.574162 000001F2 8 10 64 00 00 00 1E 03 0F
0000.575125 000001DB 8 00 20 BC AA 00 00 03 27
0000.575355 000001DC 8 6E 02 0F FD 08 C0 CF A5
0000.576763 000001DA 8 BE 64 18 00 00 01 00 D7
0000.580649 0000011A 8 4E 40 00 55 40 00 02 B0
0000.584182 000001D4 8 F7 07 00 00 07 44 30 70
0000.584428 000001F2 8 10 64 00 00 00 1E 00 0C
0000.584679 00000284 8 00 00 00 00 00 00 69 EF
0000.584873 0000050A 6 85 72 A0 0E 80 20  
0000.585227 000001DB 8 00 20 BC AA 00 00 00 2D
0000.585472 000001DC 8 6E 02 0F FD 0C C8 C8 F1
