0000.180040 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.180281 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.182395 000001DA 8 BD 64 18 00 00 01 02 51
0000.188258 000001D4 8 F7 07 00 00 87 44 30 7B
0000.188503 000001F2 8 10 64 00 00 00 1E 02 0E
0000.188744 00000284 8 00 00 00 00 00 00 2B B1
0000.188949 0000050B 6 00 00 06 C0 00 60  
0000.189190 0000011A 8 4E 40 00 55 00 00 01 7D
0000.190045 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.190280 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.192390 000001DA 8 BD 64 18 00 00 01 03 D4
0000.198498 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.198743 000001F2 8 10 64 00 00 00 1E 03 0F
0000.198984 0000011A 8 4E 40 00 55 40 00 02 B0
0000.199225 00000284 8 00 00 00 00 00 00 2C B2
0000.200034 000001DB 8 FD 80 BB EA 00 00 00 15
0000.200264 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.202389 000001DA 8 BD 64 18 00 00 01 00 DE
0000.208717 000001D4 8 F7 07 00 00 07 44 30 70
0000.208963 000001F2 8 10 64 00 00 00 1E 00 0C
0000.209193 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.210023 000001DB 8 FD 80 BB EA 00 00 01 90
0000.210263 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.212388 000001DA 8 BD 64 18 00 00 01 01 5B
0000.218343 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.218973 000001D4 8 F7 07 00 00 47 44 30 B7
0000.219213 000001F2 8 10 64 00 00 00 1E 01 0D
0000.219459 00000284 8 00 00 00 00 00 00 2D B3
0000.220263 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.220503 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.222388 000001DA 8 BD 64 18 00 00 01 02 51
0000.222623 0000055A 8 00 34 2E 00 5F 30 5B 68
0000.226115 00000380 8 02 04 10 21 00 00 00 B0
0000.226366 000005BF 8 00 00 00 00 28 00 00 09
0000.229167 0000011A 8 4E 40 00 55 00 00 01 7D
0000.229402 000001D4 8 F7 07 00 00 87 44 30 7B
0000.229643 000001F2 8 10 64 00 00 00 1E 02 0E
0000.230206 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.230447 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.232387 000001DA 8 BD 64 18 00 00 01 03 D4
0000.238859 0000011A 8 4E 40 00 55 40 00 02 B0
0000.239514 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.239755 000001F2 8 10 64 00 00 00 1E 03 0F
0000.240026 00000284 8 00 00 00 00 00 00 2E B4
0000.242013 000001DB 8 FD 60 BB EA 00 00 00 27
0000.242248 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.242489 000001DA 8 BD 64 18 00 00 01 00 DE
0000.249160 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.249759 000001D4 8 F7 07 00 00 07 44 30 70
0000.250000 000001F2 8 10 64 00 00 00 1E 00 0C
0000.250235 000001DB 8 FD 60 BB EA 00 00 01 A2
0000.250445 0000050C 6 00 00 00 02 B2 0D  
0000.250681 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.251131 0000055B 8 D7 00 55 00 E0 80 10 25
0000.252391 000001DA 8 BD 64 18 00 00 01 01 5B
0000.258422 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.259549 0000054A 8 9E 00 70 06 27 00 00 2B
0000.259984 000001D4 8 F7 07 00 00 47 44 30 B7
0000.260230 000001F2 8 10 64 00 00 00 1E 01 0D
0000.260465 000001DB 8 FD 60 BB EA 00 00 02 A8
0000.260716 00000284 8 00 00 00 00 00 00 2F B5
0000.260957 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.261192 0000054B 8 00 78 A8 92 3C 00 00 00
0000.261423 000005A9 8 6F 0C 30 0D 42 60 00 00
0000.261658 000005BC 8 20 42 2B 32 64 45 40 00
0000.261899 000005C0 8 40 68 68 FD 3A 08 00 00
0000.262390 000001DA 8 BD 64 18 00 00 01 02 51
0000.262636 0000054C 8 6C 66 40 00 00 B0 58 00
0000.263547 0000054F 8 2C 01 00 00 07 4F 8C 47
0000.269179 0000011A 8 4E 40 00 55 00 00 01 7D
0000.270014 000001DB 8 FD 60 BB EA 00 00 03 2D
0000.270249 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.270490 000001D4 8 F7 07 00 00 87 44 30 7B
0000.270731 000001F2 8 10 64 00 00 00 1E 02 0E
0000.270930 0000050A 6 85 52 A0 0D 80 20  
0000.271038 0000056E 1 46       
0000.272390 000001DA 8 BD 64 18 00 00 01 03 D4
0000.278866 0000011A 8 4E 40 00 55 40 00 02 B0
0000.280013 000001DB 8 FD 60 BB EA 00 00 00 27
0000.280249 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.280479 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.280720 000001F2 8 10 64 00 00 00 1E 03 0F
0000.280966 00000284 8 00 00 00 00 00 00 30 B6
0000.282389 000001DA 8 BD 64 18 00 00 01 00 DE
0000.289173 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.289987 000001DB 8 FD 60 BB EA 00 00 01 A2
0000.290228 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.290678 000001D4 8 F7 07 00 00 07 44 30 70
0000.290919 000001F2 8 10 64 00 00 00 1E 00 0C
0000.291129 0000050B 6 00 00 06 C0 00 60  
0000.292393 000001DA 8 BD 64 18 00 00 01 01 5B
0000.298394 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.299991 000001DB 8 FD 60 BB EA 00 00 02 A8
0000.300237 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.300939 000001D4 8 F7 07 00 00 47 44 30 B7
0000.301179 000001F2 8 10 64 00 00 00 1E 01 0D
0000.301425 00000284 8 00 00 00 00 00 00 31 B7
0000.302388 000001DA 8 BD 64 18 00 00 01 02 51
0000.309182 0000011A 8 4E 40 00 55 00 00 01 7D
0000.310016 000001DB 8 FD 60 BB EA 00 00 03 2D
0000.310252 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.311148 000001D4 8 F7 07 00 00 87 44 30 7B
0000.311389 000001F2 8 10 64 00 00 00 1E 02 0E
0000.312382 000001DA 8 BD 64 18 00 00 01 03 D4
0000.318884 0000011A 8 4E 40 00 55 40 00 02 B0
0000.320026 000001DB 8 FD 60 BB EA 00 00 00 27
0000.320262 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.321419 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.321659 000001F2 8 10 64 00 00 00 1E 03 0F
0000.321905 00000284 8 00 00 00 00 00 00 32 B8
0000.322381 000001DA 8 BD 64 18 00 00 01 00 DE
0000.322612 0000055A 8 00 34 2E 00 5F 30 5B 68
0000.326221 00000380 8 02 04 10 21 00 00 00 8D
0000.326462 000005BF 8 00 00 00 00 28 00 00 1A
0000.329181 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.330031 000001DB 8 FD 80 BB EA 00 00 01 90
0000.330261 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.331700 000001D4 8 F7 07 00 00 07 44 30 70
0000.331940 000001F2 8 10 64 00 00 00 1E 00 0C
0000.332119 000005B9 5 58 1E 30 3C 28   
0000.332381 000001DA 8 BD 64 18 00 00 01 01 5B
0000.338438 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.340015 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.340255 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.341945 000001D4 8 F7 07 00 00 47 44 30 B7
0000.342185 000001F2 8 10 64 00 00 00 1E 01 0D
0000.342421 000001DA 8 BD 64 18 00 00 01 02 51
0000.342672 00000284 8 00 00 00 00 00 00 33 B9
0000.349195 0000011A 8 4E 40 00 55 00 00 01 7D
0000.350193 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.350439 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.350674 0000055B 8 D7 00 55 00 E0 C0 11 3D
0000.352175 000001D4 8 F7 07 00 00 87 44 30 7B
0000.352410 000001DA 8 BD 64 18 00 00 01 03 D4
0000.352656 000001F2 8 10 64 00 00 00 1E 02 0E
0000.352861 0000050C 6 00 00 00 03 B2 9A  
0000.358892 0000011A 8 4E 40 00 55 40 00 02 B0
0000.359634 0000054A 8 10 00 70 06 27 00 00 2B
0000.360023 000001DB 8 FD 80 BB EA 00 00 00 15
0000.360259 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.360628 0000054B 8 00 78 A8 92 3C 00 00 00
0000.361626 0000054C 8 6C 66 40 00 00 B0 58 00
0000.362374 000001DA 8 BD 64 18 00 00 01 00 DE
0000.362604 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.362850 000001F2 8 10 64 00 00 00 1E 03 0F
0000.363095 00000284 8 00 00 00 00 00 00 34 BA
0000.363331 0000054F 8 2C 01 00 00 07 8F 8C 47
0000.369193 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.370002 000001DB 8 FD 80 BB EA 00 00 01 90
0000.370243 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.370356 0000056E 1 46       
0000.372373 000001DA 8 BD 64 18 00 00 01 01 5B
0000.372649 000001D4 8 F7 07 00 00 07 44 30 70
0000.372885 000001F2 8 10 64 00 00 00 1E 00 0C
0000.373090 0000050A 6 85 72 A0 0D 80 20  
0000.378384 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.380027 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.380263 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.382372 000001DA 8 BD 64 18 00 00 01 02 51
0000.382884 000001D4 8 F7 07 00 00 47 44 30 B7
0000.383125 000001F2 8 10 64 00 00 00 1E 01 0D
0000.383376 00000284 8 00 00 00 00 00 00 35 BB
0000.389202 0000011A 8 4E 40 00 55 00 00 01 7D
0000.390027 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.390267 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.392372 000001DA 8 BD 64 18 00 00 01 03 D4
0000.393109 000001D4 8 F7 07 00 00 87 44 30 7B
0000.393355 000001F2 8 10 64 00 00 00 1E 02 0E
0000.393565 0000050B 6 00 00 06 C0 00 60  
0000.398895 0000011A 8 4E 40 00 55 40 00 02 B0
0000.400006 000001DB 8 FD 80 BB EA 00 00 00 15
0000.400241 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.402371 000001DA 8 BD 64 18 00 00 01 00 DE
0000.403385 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.403625 000001F2 8 10 64 00 00 00 1E 03 0F
0000.403871 00000284 8 00 00 00 00 00 00 36 BC
0000.409201 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.410031 000001DB 8 FD 80 BB EA 00 00 01 90
0000.410266 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.412370 000001DA 8 BD 64 18 00 00 01 01 5B
0000.413594 000001D4 8 F7 07 00 00 07 44 30 70
0000.413835 000001F2 8 10 64 00 00 00 1E 00 0C
0000.418458 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.419994 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.420250 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.422370 000001DA 8 BD 64 18 00 00 01 02 51
0000.422605 0000055A 8 00 34 2E 00 5F 30 5B 68
0000.423855 000001D4 8 F7 07 00 00 47 44 30 B7
0000.424095 000001F2 8 10 64 00 00 00 1E 01 0D
0000.424341 00000284 8 00 00 00 00 00 00 37 BD
0000.426317 00000380 8 02 04 10 21 00 00 00 9E
0000.426558 000005BF 8 00 00 00 00 28 00 00 2B
0000.429210 0000011A 8 4E 40 00 55 00 00 01 7D
0000.430034 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.430275 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.432369 000001DA 8 BD 64 18 00 00 01 03 D4
0000.434120 000001D4 8 F7 07 00 00 87 44 30 7B
0000.434356 000001F2 8 10 64 00 00 00 1E 02 0E
0000.438907 0000011A 8 4E 40 00 55 40 00 02 B0
0000.440008 000001DB 8 FD 80 BB EA 00 00 00 15
0000.440244 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.442358 000001DA 8 BD 64 18 00 00 01 00 DE
0000.444386 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.444631 000001F2 8 10 64 00 00 00 1E 03 0F
0000.444877 00000284 8 00 00 00 00 00 00 38 BE
0000.449214 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.450187 000001DB 8 FD 80 BB EA 00 00 01 90
0000.450422 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.450658 0000055B 8 D7 00 AA 00 E0 C0 12 70
0000.452363 000001DA 8 BD 64 18 00 00 01 01 5B
0000.454621 000001D4 8 F7 07 00 00 07 44 30 70
0000.454866 000001F2 8 10 64 00 00 00 1E 00 0C
0000.455066 0000050C 6 00 00 00 00 B2 A6  
0000.458440 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.459720 0000054A 8 9E 00 70 06 27 00 00 2B
0000.459991 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.460237 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.460703 0000054B 8 00 78 A8 92 3C 00 00 00
0000.461707 0000054C 8 6C 66 40 00 00 B0 58 00
0000.462367 000001DA 8 BD 64 18 00 00 01 02 51
0000.462720 0000054F 8 2C 01 00 00 07 CF 8C 47
0000.464891 000001D4 8 F7 07 00 00 47 44 30 B7
0000.465132 000001F2 8 10 64 00 00 00 1E 01 0D
0000.465378 00000284 8 00 00 00 00 00 00 39 BF
0000.469223 0000011A 8 4E 40 00 55 00 00 01 7D
0000.469991 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.470237 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.470349 0000056E 1 46       
0000.472361 000001DA 8 BD 64 18 00 00 01 03 D4
0000.475075 000001D4 8 F7 07 00 00 87 44 30 7B
0000.475316 000001F2 8 10 64 00 00 00 1E 02 0E
0000.475515 0000050A 6 85 12 A0 0D 80 20  
0000.478915 0000011A 8 4E 40 00 55 40 00 02 B0
0000.480062 000001DB 8 FD 80 BB EA 00 00 00 15
0000.480251 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.482366 000001DA 8 BD 64 18 00 00 01 00 DE
0000.485325 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.485566 000001F2 8 10 64 00 00 00 1E 03 0F
0000.485812 00000284 8 00 00 00 00 00 00 3A C0
0000.489222 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.489990 000001DB 8 FD 80 BB EA 00 00 01 90
0000.490235 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.492365 000001DA 8 BD 64 18 00 00 01 01 5B
0000.495550 000001D4 8 F7 07 00 00 07 44 30 70
0000.495791 000001F2 8 10 64 00 00 00 1E 00 0C
0000.495995 0000050B 6 00 00 06 C0 00 60  
0000.498479 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.499994 000001DB 8 FD 80 BB EA 00 00 02 9A
0000.500245 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.502365 000001DA 8 BD 64 18 00 00 01 02 51
0000.505841 000001D4 8 F7 07 00 00 47 44 30 B7
0000.506082 000001F2 8 10 64 00 00 00 1E 01 0D
0000.506333 00000284 8 00 00 00 00 00 00 3B C1
0000.509236 0000011A 8 4E 40 00 55 00 00 01 7D
0000.510065 000001DB 8 FD 80 BB EA 00 00 03 1F
0000.510280 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.512354 000001DA 8 BD 64 18 00 00 01 03 D4
0000.516025 000001D4 8 F7 07 00 00 87 44 30 7B
0000.516271 000001F2 8 10 64 00 00 00 1E 02 0E
0000.518933 0000011A 8 4E 40 00 55 40 00 02 B0
0000.519988 000001DB 8 FD A0 BB EA 00 00 00 44
0000.520233 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.522353 000001DA 8 BD 64 18 00 00 01 00 DE
0000.522589 0000055A 8 00 35 2E 00 5F 30 5B 68
0000.526306 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.526541 000001F2 8 10 64 00 00 00 1E 03 0F
0000.526792 00000284 8 00 00 00 00 00 00 3C C2
0000.527033 00000380 8 02 04 10 21 00 00 00 AF
0000.527284 000005BF 8 00 00 00 00 28 00 00 3C
0000.529234 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.530033 000001DB 8 FD A0 BB EA 00 00 01 C1
0000.530279 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.532352 000001DA 8 BD 64 18 00 00 01 01 5B
0000.536546 000001D4 8 F7 07 00 00 07 44 30 70
0000.536786 000001F2 8 10 64 00 00 00 1E 00 0C
0000.538420 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.539997 000001DB 8 FD A0 BB EA 00 00 02 CB
0000.540247 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.542347 000001DA 8 BD 64 18 00 00 01 02 51
0000.546816 000001D4 8 F7 07 00 00 47 44 30 B7
0000.547057 000001F2 8 10 64 00 00 00 1E 01 0D
0000.547303 00000284 8 00 00 00 00 00 00 3D C3
0000.549243 0000011A 8 4E 40 00 55 00 00 01 7D
0000.550165 000001DB 8 FD A0 BB EA 00 00 03 4E
0000.550406 000001DC 8 5D 01 CF FD 08 C0 CF AC
0000.550651 0000055B 8 D7 00 AA 00 E0 C0 13 F5
0000.552351 000001DA 8 BD 64 18 00 00 01 03 D4
0000.557056 000001D4 8 F7 07 00 00 87 44 30 7B
0000.557302 000001F2 8 10 64 00 00 00 1E 02 0E
0000.557512 0000050C 6 00 00 00 01 5D 5F  
0000.558941 0000011A 8 4E 40 00 55 40 00 02 B0
0000.559796 0000054A 8 10 00 70 06 27 00 00 2B
0000.560036 000001DB 8 FD A0 BB EA 00 00 00 44
0000.560272 000001DC 8 5D 01 CF FD 0C C8 C8 F8
0000.560784 0000054B 8 00 78 A8 92 3C 00 00 00
0000.561803 0000054C 8 6C 66 40 00 00 B0 58 00
0000.562351 000001DA 8 BD 64 18 00 00 01 00 DE
0000.562822 0000054F 8 2C 01 00 00 07 0F 8C 47
0000.567337 000001D4 8 F7 07 00 00 C7 44 30 BC
0000.567573 000001F2 8 10 64 00 00 00 1E 03 0F
0000.567824 00000284 8 00 00 00 00 00 00 3E C4
0000.569242 0000011A 8 4E 40 00 AA 80 00 03 A6
0000.570077 000001DB 8 FD A0 BB EA 00 00 01 C1
0000.570292 000001DC 8 5D 01 CF FD 01 09 05 BB
0000.570399 0000056E 1 46       
0000.572350 000001DA 8 BD 64 18 00 00 01 01 5B
0000.577511 000001D4 8 F7 07 00 00 07 44 30 70
0000.577751 000001F2 8 10 64 00 00 00 1E 00 0C
0000.577951 0000050A 6 85 32 A0 0D 80 20  
0000.578504 0000011A 8 4E 40 00 AA C0 00 00 6B
0000.579979 000001DB 8 FD A0 BB EA 00 00 02 CB
0000.580235 000001DC 8 5D 01 CF FD 05 60 C6 FD
0000.582349 000001DA 8 BD 64 18 00 00 01 02 51
