0003.509253 00000215 6 FF F0 FF 00 FF FF  
0003.509494 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.509622 00000216 2 42 64      
0003.509863 00000245 8 7F E8 02 18 00 00 7F E1
0003.510103 00000292 8 80 C7 F9 7F D0 00 14 01
0003.511025 000001CB 7 00 00 00 00 10 00 46 
0003.511260 000001C6 8 7F FF FF FE 72 29 00 DD
0003.511445 00000300 1 00       
0003.512100 00000174 8 00 00 00 AA 08 00 00 00
0003.512346 00000176 7 00 00 00 00 00 00 08 
0003.512602 00000180 8 00 00 00 00 00 00 28 00
0003.512796 000001D5 5 00 00 00 00 D6   
0003.513672 000002DE 8 00 00 00 00 00 00 01 28
0003.515786 00000002 5 A8 FF 00 07 72   
0003.519324 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.519575 00000284 8 00 00 00 00 00 00 E9 6F
0003.519821 00000285 8 00 00 00 00 00 00 E9 70
0003.520000 00000286 5 00 40 84 36 00   
0003.521019 000001CB 7 00 00 00 00 10 01 C3 
0003.521260 000001C6 8 7F FF FF FE 72 29 01 DE
0003.522048 00000174 8 00 00 00 AA 09 00 00 00
0003.522284 00000176 7 00 00 00 00 00 00 09 
0003.522545 00000180 8 00 00 00 00 00 00 29 00
0003.522734 000001D5 5 00 00 00 01 D7   
0003.522908 00000260 4 90 C8 7D 00    
0003.523072 00000421 3 08 00 00     
0003.523682 00000280 8 03 00 00 00 00 00 00 00
0003.523927 000002DE 8 00 00 00 00 00 00 01 28
0003.525786 00000002 5 A8 FF 00 07 63   
0003.529267 00000215 6 FF F0 FF 00 FF FF  
0003.529508 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.529641 00000216 2 42 64      
0003.529877 00000245 8 7F E8 02 18 00 00 7F E2
0003.530117 00000292 8 80 B7 F3 7F E0 00 14 02
0003.530368 00000354 8 00 00 00 00 00 08 04 00
0003.530522 00000559 3 48 00 00     
0003.531039 000001CB 7 00 00 00 00 10 02 C9 
0003.531274 000001C6 8 7F FF FF FE 72 29 02 DF
0003.531515 000005E4 3 00 00 00     
0003.531612 00000300 1 00       
0003.532037 00000174 8 00 00 00 AA 0A 00 00 00
0003.532278 00000176 7 00 00 00 00 00 00 0A 
0003.532539 00000180 8 00 00 00 00 00 00 2A 00
0003.532729 000001D5 5 00 00 00 02 D8   
0003.533681 000002DE 8 00 00 00 00 00 00 01 28
0003.535606 00000385 8 1A 00 AB AD 00 00 C0 66
0003.535790 00000002 5 A8 FF 00 07 14   
0003.537137 0000056E 4 46 00 00 00    
0003.537572 0000060D 8 06 06 00 00 00 00 00 00
0003.539328 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.539574 00000284 8 00 00 00 00 00 00 EA 70
0003.539820 00000285 8 00 00 00 00 00 00 EA 71
0003.539994 00000286 5 00 80 84 36 00   
0003.540987 000001CB 7 00 00 00 00 10 03 4C 
0003.541233 000001C6 8 7F FF FF FE 72 29 03 E0
0003.542108 00000174 8 00 00 00 AA 0B 00 00 00
0003.542349 00000176 7 00 00 00 00 00 00 0B 
0003.542600 00000180 8 00 00 00 00 00 00 2B 00
0003.542800 000001D5 5 00 00 00 03 D9   
0003.542974 00000260 4 90 C8 7D 00    
0003.543706 00000280 8 03 00 00 00 00 00 00 00
0003.543946 000002DE 8 00 00 00 00 00 00 01 28
0003.544192 00000355 8 00 00 00 00 00 00 40 00
0003.545790 00000002 5 A8 FF 00 07 05   
0003.547551 00000358 8 00 0A 80 00 80 00 00 00
0003.548058 0000002A 6 00 00 00 00 00 00  
0003.549287 00000215 6 FF F0 FF 00 FF FF  
0003.549517 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.549650 00000216 2 42 64      
0003.549896 00000245 8 7F E8 02 18 00 00 7F E3
0003.550137 00000292 8 80 B7 F0 7F E0 00 14 03
0003.550951 000001CB 7 00 00 00 00 10 00 46 
0003.551191 000001C6 8 7F FF FF FE 72 29 00 DD
0003.551432 00000300 1 00       
0003.552098 0000050A 8 85 72 A0 0C 80 21 04 00
0003.552354 00000174 8 00 00 00 AA 0C 00 00 00
0003.552589 00000176 7 00 00 00 00 00 00 0C 
0003.552845 00000180 8 00 00 00 00 00 00 2C 00
0003.553040 000001D5 5 00 00 00 00 D6   
0003.553721 000002DE 8 00 00 00 00 00 00 01 28
0003.555794 00000002 5 A8 FF 00 07 36   
0003.557535 00000351 8 00 00 00 00 00 00 42 02
0003.559347 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.559588 00000284 8 00 00 00 00 00 00 EB 71
0003.559834 00000285 8 00 00 00 00 00 00 EB 72
0003.560018 00000286 5 00 C0 84 36 00   
0003.560940 000001CB 7 00 00 00 00 10 01 C3 
0003.561180 000001C6 8 7F FF FF FE 72 29 01 DE
0003.562087 00000174 8 00 00 00 AA 0D 00 00 00
0003.562322 00000176 7 00 00 00 00 00 00 0D 
0003.562578 00000180 8 00 00 00 00 00 00 2D 00
0003.562768 000001D5 5 00 00 00 01 D7   
0003.562942 00000260 4 90 C8 7D 00    
0003.563193 0000050D 8 0E 00 80 00 00 00 00 80
0003.563443 00000510 8 47 78 30 08 18 00 00 53
0003.563694 00000551 8 00 00 00 80 FF 00 00 00
0003.563950 00000280 8 03 00 00 00 00 00 00 00
0003.564196 000002DE 8 00 00 00 00 00 00 01 28
0003.564370 000004F2 4 00 00 00 00    
0003.564621 00000580 8 00 00 00 00 00 00 00 00
0003.564867 000005A9 8 76 09 40 12 C3 A0 00 00
0003.565107 000005B3 8 50 AA E1 1C A0 40 E7 8A
0003.565794 00000002 5 A8 FF 00 07 27   
0003.569296 00000215 6 FF F0 FF 00 FF FF  
0003.569536 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.569664 00000216 2 42 64      
0003.569905 00000245 8 7F E8 02 18 00 00 7F E0
0003.570151 00000292 8 80 C7 F0 7F D0 00 14 00
0003.570396 00000354 8 00 00 00 00 00 10 04 00
0003.570888 000001CB 7 00 00 00 00 10 02 C9 
0003.571123 000001C6 8 7F FF FF FE 72 29 02 DF
0003.571436 00000300 1 00       
0003.572030 00000174 8 00 00 00 AA 0E 00 00 00
0003.572260 00000176 7 00 00 00 00 00 00 0E 
0003.572521 00000180 8 00 00 00 00 00 00 2E 00
0003.572716 000001D5 5 00 00 00 02 D8   
0003.573704 000005C5 8 40 02 4A 56 00 0C 00 00
0003.573955 000002DE 8 00 00 00 00 00 00 01 28
0003.575798 00000002 5 A8 FF 00 07 D8   
0003.576438 0000055B 8 3E C0 55 00 E2 80 13 2F
0003.576689 000005BC 8 7D 00 28 50 AA 50 1F FF
0003.578051 0000054A 8 10 80 70 06 24 00 00 29
0003.578307 0000054B 8 10 49 A0 12 14 00 00 00
0003.579377 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.579623 00000284 8 00 00 00 00 00 00 EC 72
0003.579863 00000285 8 00 00 00 00 00 00 EC 73
0003.580042 00000286 5 00 00 84 36 00   
0003.581046 000001CB 7 00 00 00 00 10 03 4C 
0003.581287 000001C6 8 7F FF FF FE 72 29 03 E0
0003.582080 00000174 8 00 00 00 AA 0F 00 00 00
0003.582316 00000176 7 00 00 00 00 00 00 0F 
0003.582582 00000180 8 00 00 00 00 00 00 2F 00
0003.582777 000001D5 5 00 00 00 03 D9   
0003.582951 00000260 4 90 C8 7D 00    
0003.583109 00000421 3 08 00 00     
0003.583734 00000280 8 03 00 00 00 00 00 00 00
0003.583975 000002DE 8 00 00 00 00 00 00 01 28
0003.584231 00000355 8 00 00 00 00 00 00 40 00
0003.585746 00000390 8 04 00 00 03 00 80 00 FA
0003.585890 00000002 5 A8 FF 00 07 C9   
0003.586637 0000059E 8 10 64 14 B1 80 00 00 00
0003.586878 000005C0 8 80 58 58 FF B1 A4 0D 00
0003.589310 00000215 6 FF F0 FF 00 FF FF  
0003.589550 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.589673 00000216 2 42 64      
0003.589919 00000245 8 7F E8 02 18 00 00 7F E1
0003.590160 00000292 8 80 C7 F0 7F C0 00 13 01
0003.590364 00000625 6 02 60 FF 1D 20 00  
0003.591056 000001CB 7 00 00 00 00 10 00 46 
0003.591296 000001C6 8 7F FF FF FE 72 29 00 DD
0003.591419 00000300 1 00       
0003.592162 00000174 8 00 00 00 AA 00 00 00 00
0003.592402 00000176 7 00 00 00 00 00 00 00 
0003.592658 00000180 8 00 00 00 00 00 00 20 00
0003.592858 000001D5 5 00 00 00 00 D6   
0003.593738 000002DE 8 00 00 00 00 00 00 01 28
0003.594609 00000797 8 03 22 11 56 00 00 00 00
0003.595597 0000079A 8 04 62 11 56 01 00 00 00
0003.595797 00000002 5 A8 FF 00 07 FA   
0003.599324 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.599575 00000284 8 00 00 00 00 00 00 ED 73
0003.599816 00000285 8 00 00 00 00 00 00 ED 74
0003.600000 00000286 5 00 40 84 36 00   
0003.601004 000001CB 7 00 00 00 00 10 01 C3 
0003.601244 000001C6 8 7F FF FF FE 72 29 01 DE
0003.602033 00000174 8 00 00 00 AA 01 00 00 00
0003.602284 00000176 7 00 00 00 00 00 00 01 
0003.602540 00000180 8 00 00 00 00 00 00 21 00
0003.602739 000001D5 5 00 00 00 01 D7   
0003.602908 00000260 4 90 C8 7D 00    
0003.603758 00000280 8 03 00 00 00 00 00 00 00
0003.604004 000002DE 8 00 00 00 00 00 00 01 28
0003.605801 00000002 5 A8 FF 00 07 EB   
0003.607455 0000035D 8 80 03 00 00 00 00 00 00
0003.609354 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.609559 00000215 6 FF F0 FF 00 FF FF  
0003.609795 00000245 8 7F E8 02 18 00 00 7F E2
0003.609928 00000216 2 42 64      
0003.610163 00000292 8 80 E7 EE 7F C0 00 14 02
0003.610414 00000354 8 00 00 00 00 00 18 04 00
0003.611024 000001CB 7 00 00 00 00 10 02 C9 
0003.611264 000001C6 8 7F FF FF FE 72 29 02 DF
0003.611423 00000300 1 00       
0003.612017 00000174 8 00 00 00 AA 02 00 00 00
0003.612247 00000176 7 00 00 00 00 00 00 02 
0003.612508 00000180 8 00 00 00 00 00 00 22 00
0003.612698 000001D5 5 00 00 00 02 D8   
0003.613753 000002DE 8 00 00 00 00 00 00 01 28
0003.615806 00000002 5 A8 FF 00 07 9C   
0003.619313 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.619564 00000284 8 00 00 00 00 00 00 EE 74
0003.619804 00000285 8 00 00 00 00 00 00 EE 75
0003.619984 00000286 5 00 80 84 36 00   
0003.620946 000001CB 7 00 00 00 00 10 03 4C 
0003.621182 000001C6 8 7F FF FF FE 72 29 03 E0
0003.622006 00000174 8 00 00 00 AA 03 00 00 00
0003.622236 00000176 7 00 00 00 00 00 00 03 
0003.622498 00000180 8 00 00 00 00 00 00 23 00
0003.622697 000001D5 5 00 00 00 03 D9   
0003.622866 00000260 4 90 C8 7D 00    
0003.623767 00000280 8 03 00 00 00 00 00 00 00
0003.624008 000002DE 8 00 00 00 00 00 00 01 28
0003.624254 00000355 8 00 00 00 00 00 00 40 00
0003.625800 00000002 5 A8 FF 00 07 8D   
0003.629343 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.629548 00000215 6 FF F0 FF 00 FF FF  
0003.629788 00000245 8 7F E8 02 18 00 00 7F E3
0003.629922 00000216 2 42 64      
0003.630157 00000292 8 80 E7 F3 7F D0 00 14 03
0003.630971 000001CB 7 00 00 00 00 10 00 46 
0003.631212 000001C6 8 7F FF FF FE 72 29 00 DD
0003.631370 00000559 3 48 00 00     
0003.631483 00000300 1 00       
0003.631637 000005E4 3 00 00 00     
0003.632041 00000174 8 00 00 00 AA 04 00 00 00
0003.632277 00000176 7 00 00 00 00 00 00 04 
0003.632538 00000180 8 00 00 00 00 00 00 24 00
0003.632732 000001D5 5 00 00 00 00 D6   
0003.633767 000002DE 8 00 00 00 00 00 00 01 28
0003.635610 00000385 8 1A 00 AB AD 00 00 C0 66
0003.635799 00000002 5 A8 FF 00 07 BE   
0003.637130 0000056E 4 46 00 00 00    
0003.637407 0000060D 8 06 06 00 00 00 00 00 00
0003.639353 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.639593 00000284 8 00 00 00 00 00 00 EF 75
0003.639839 00000285 8 00 00 00 00 00 00 EF 76
0003.640023 00000286 5 00 C0 84 36 00   
0003.640981 000001CB 7 00 00 00 00 10 01 C3 
0003.641221 000001C6 8 7F FF FF FE 72 29 01 DE
0003.642076 00000174 8 00 00 00 AA 05 00 00 00
0003.642307 00000176 7 00 00 00 00 00 00 05 
0003.642563 00000180 8 00 00 00 00 00 00 25 00
0003.642762 000001D5 5 00 00 00 01 D7   
0003.642931 00000260 4 90 C8 7D 00    
0003.643095 00000421 3 08 00 00     
0003.643781 00000280 8 03 00 00 00 00 00 00 00
0003.644032 000002DE 8 00 00 00 00 00 00 01 28
0003.644273 00000509 8 FF F8 FC FC 00 00 10 FF
0003.644457 000005E3 5 76 00 00 00 80   
0003.645804 00000002 5 A8 FF 00 07 AF   
0003.647396 00000358 8 00 0A 80 00 80 00 00 00
0003.647913 0000002A 6 00 00 00 00 00 04  
0003.649388 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.649593 00000215 6 FF F0 FF 00 FF FF  
0003.649838 00000245 8 7F E8 02 18 00 00 7F E0
0003.649966 00000216 2 42 64      
0003.650202 00000292 8 80 B7 F6 7F E0 00 13 00
0003.650453 00000354 8 00 00 00 00 00 00 04 00
0003.650908 000001CB 7 00 00 00 00 10 02 C9 
0003.651149 000001C6 8 7F FF FF FE 72 29 02 DF
0003.651410 00000300 1 00       
0003.652014 0000050A 8 85 12 A0 0C 80 21 04 00
0003.652265 00000174 8 00 00 00 AA 06 00 00 00
0003.652506 00000176 7 00 00 00 00 00 00 06 
0003.652767 00000180 8 00 00 00 00 00 00 26 00
0003.652956 000001D5 5 00 00 00 02 D8   
0003.653796 000002DE 8 00 00 00 00 00 00 01 28
0003.655798 00000002 5 A8 FF 00 07 50   
0003.657395 00000351 8 00 00 00 00 00 00 42 02
0003.659346 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.659592 00000284 8 00 00 00 00 00 00 F0 76
0003.659833 00000285 8 00 00 00 00 00 00 F0 77
0003.660017 00000286 5 00 00 84 36 00   
0003.661107 000001CB 7 00 00 00 00 10 03 4C 
0003.661348 000001C6 8 7F FF FF FE 72 29 03 E0
0003.662039 00000174 8 00 00 00 AA 07 00 00 00
0003.662280 00000176 7 00 00 00 00 00 00 07 
0003.662531 00000180 8 00 00 00 00 00 00 27 00
0003.662730 000001D5 5 00 00 00 03 D9   
0003.662899 00000260 4 90 C8 7D 00    
0003.663155 0000050D 8 0E 00 80 00 00 00 00 80
0003.663406 00000510 8 47 80 30 08 18 00 00 53
0003.663657 00000551 8 00 00 00 80 FF 00 00 00
0003.663908 00000280 8 03 00 00 00 00 00 00 00
0003.664154 000002DE 8 00 00 00 00 00 00 01 28
0003.664405 00000355 8 00 00 00 00 00 00 40 00
0003.664574 000004F2 4 00 00 00 00    
0003.664830 00000580 8 00 00 00 00 00 00 00 00
0003.665086 000005A9 8 76 09 40 12 C3 A0 00 00
0003.665316 000005B3 8 50 AA E1 1C A0 40 E7 8A
0003.665808 00000002 5 A8 FF 00 07 41   
0003.669397 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.669540 00000215 6 FF F0 FF 00 FF FF  
0003.669786 00000245 8 7F E8 02 18 00 00 7F E1
0003.669909 00000216 2 42 64      
0003.670154 00000292 8 80 97 F0 7F F0 00 14 01
0003.671050 000001CB 7 00 00 00 00 10 00 46 
0003.671286 000001C6 8 7F FF FF FE 72 29 00 DD
0003.671404 00000300 1 00       
0003.672028 00000174 8 00 00 00 AA 08 00 00 00
0003.672264 00000176 7 00 00 00 00 00 00 08 
0003.672525 00000180 8 00 00 00 00 00 00 28 00
0003.672714 000001D5 5 00 00 00 00 D6   
0003.673785 000005C5 8 40 02 4A 56 00 0C 00 00
0003.674035 000002DE 8 00 00 00 00 00 00 01 28
0003.675802 00000002 5 A8 FF 00 07 72   
0003.676703 0000055B 8 3E C0 AA 00 E2 80 10 62
0003.676938 000005BC 8 10 00 E7 50 AB 40 A1 68
0003.678065 0000054A 8 9E 80 70 06 24 00 00 29
0003.678316 0000054B 8 10 49 A0 12 14 00 00 00
0003.679330 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.679575 00000284 8 00 00 00 00 00 00 F1 77
0003.679821 00000285 8 00 00 00 00 00 00 F1 78
0003.680005 00000286 5 00 40 84 36 00   
0003.680978 000001CB 7 00 00 00 00 10 01 C3 
0003.681275 000001C6 8 7F FF FF FE 72 29 01 DE
0003.682033 00000174 8 00 00 00 AA 09 00 00 00
0003.682274 00000176 7 00 00 00 00 00 00 09 
0003.682530 00000180 8 00 00 00 00 00 00 29 00
0003.682724 000001D5 5 00 00 00 01 D7   
0003.682898 00000260 4 90 C8 7D 00    
0003.683815 00000280 8 03 00 00 00 00 00 00 00
0003.684066 000002DE 8 00 00 00 00 00 00 01 28
0003.685801 00000390 8 04 00 00 03 00 80 00 C7
0003.685996 00000002 5 A8 FF 00 07 63   
0003.689360 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.689564 00000215 6 FF F0 FF 00 FF FF  
0003.689805 00000245 8 7F E8 02 18 00 00 7F E2
0003.689933 00000216 2 42 64      
0003.690179 00000292 8 80 B7 F0 7F E0 00 14 02
0003.690430 00000354 8 00 00 00 00 00 08 04 00
0003.690629 00000625 6 02 60 FF 1D 20 00  
0003.690896 000001CB 7 00 00 00 00 10 02 C9 
0003.691136 000001C6 8 7F FF FF FE 72 29 02 DF
0003.691397 00000300 1 00       
0003.692073 00000174 8 00 00 00 AA 0A 00 00 00
0003.692304 00000176 7 00 00 00 00 00 00 0A 
0003.692565 00000180 8 00 00 00 00 00 00 2A 00
0003.692770 000001D5 5 00 00 00 02 D8   
0003.693814 000002DE 8 00 00 00 00 00 00 01 28
0003.695811 00000002 5 A8 FF 00 07 14   
0003.699349 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.699589 00000284 8 00 00 00 00 00 00 F2 78
0003.699835 00000285 8 00 00 00 00 00 00 F2 79
0003.700014 00000286 5 00 80 84 36 00   
0003.701008 000001CB 7 00 00 00 00 10 03 4C 
0003.701248 000001C6 8 7F FF FF FE 72 29 03 E0
0003.701996 00000174 8 00 00 00 AA 0B 00 00 00
0003.702242 00000176 7 00 00 00 00 00 00 0B 
0003.702498 00000180 8 00 00 00 00 00 00 2B 00
0003.702702 000001D5 5 00 00 00 03 D9   
0003.702876 00000260 4 90 C8 7D 00    
0003.703030 00000421 3 08 00 00     
0003.703829 00000280 8 03 00 00 00 00 00 00 00
0003.704080 000002DE 8 00 00 00 00 00 00 01 28
0003.704325 00000355 8 00 00 00 00 00 00 40 00
0003.705815 00000002 5 A8 FF 00 07 05   
0003.707300 0000035D 8 80 03 00 00 00 00 00 00
0003.709369 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.709578 00000215 6 FF F0 FF 00 FF FF  
0003.709819 00000245 8 7F E8 02 18 00 00 7F E3
0003.709942 00000216 2 42 64      
0003.710188 00000292 8 80 C7 F4 7F D0 00 14 03
0003.711022 000001CB 7 00 00 00 00 10 00 46 
0003.711273 000001C6 8 7F FF FF FE 72 29 00 DD
0003.711406 00000300 1 00       
0003.712021 00000174 8 00 00 00 AA 0C 00 00 00
0003.712251 00000176 7 00 00 00 00 00 00 0C 
0003.712517 00000180 8 00 00 00 00 00 00 2C 00
0003.712707 000001D5 5 00 00 00 00 D6   
0003.713838 000002DE 8 00 00 00 00 00 00 01 28
0003.715810 00000002 5 A8 FF 00 07 36   
0003.719337 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.719583 00000284 8 00 00 00 00 00 00 F3 79
0003.719824 00000285 8 00 00 00 00 00 00 F3 7A
0003.720008 00000286 5 00 C0 84 36 00   
0003.720935 000001CB 7 00 00 00 00 10 01 C3 
0003.721175 000001C6 8 7F FF FF FE 72 29 01 DE
0003.721969 00000174 8 00 00 00 AA 0D 00 00 00
0003.722204 00000176 7 00 00 00 00 00 00 0D 
0003.722460 00000180 8 00 00 00 00 00 00 2D 00
0003.722655 000001D5 5 00 00 00 01 D7   
0003.722829 00000260 4 90 C8 7D 00    
0003.723848 00000280 8 03 00 00 00 00 00 00 00
0003.724094 000002DE 8 00 00 00 00 00 00 01 28
0003.725809 00000002 5 A8 FF 00 07 27   
0003.729367 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.729572 00000215 6 FF F0 FF 00 FF FF  
0003.729818 00000245 8 7F E8 02 18 00 00 7F E0
0003.729951 00000216 2 42 64      
0003.730186 00000292 8 80 C7 F6 7F D0 00 14 00
0003.730437 00000354 8 00 00 00 00 00 10 04 00
0003.731026 000001CB 7 00 00 00 00 10 02 C9 
0003.731267 000001C6 8 7F FF FF FE 72 29 02 DF
0003.731426 000005E4 3 00 00 00     
0003.731538 00000300 1 00       
0003.731963 00000174 8 00 00 00 AA 0E 00 00 00
0003.732194 00000176 7 00 00 00 00 00 00 0E 
0003.732455 00000180 8 00 00 00 00 00 00 2E 00
0003.732654 000001D5 5 00 00 00 02 D8   
0003.732931 00000559 3 48 00 00     
0003.733852 000002DE 8 00 00 00 00 00 00 01 28
0003.735665 00000385 8 1A 00 AB AD 00 00 C0 66
0003.735829 00000002 5 A8 FF 00 07 D8   
0003.737139 0000056E 4 46 00 00 00    
0003.737385 0000060D 8 06 06 00 00 00 00 00 00
0003.739331 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.739571 00000284 8 00 00 00 00 00 00 F4 7A
0003.739817 00000285 8 00 00 00 00 00 00 F4 7B
0003.740002 00000286 5 00 00 84 36 00   
0003.741051 000001CB 7 00 00 00 00 10 03 4C 
0003.741297 000001C6 8 7F FF FF FE 72 29 03 E0
0003.742060 00000174 8 00 00 00 AA 0F 00 00 00
0003.742300 00000176 7 00 00 00 00 00 00 0F 
0003.742556 00000180 8 00 00 00 00 00 00 2F 00
0003.742761 000001D5 5 00 00 00 03 D9   
0003.742930 00000260 4 90 C8 7D 00    
0003.743862 00000280 8 03 00 00 00 00 00 00 00
0003.744108 000002DE 8 00 00 00 00 00 00 01 28
0003.744359 00000355 8 00 00 00 00 00 00 40 00
0003.745818 00000002 5 A8 FF 00 07 C9   
0003.747282 00000358 8 00 0A 80 00 80 00 00 00
0003.747743 0000002A 6 00 00 00 00 00 08  
0003.749335 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.749545 00000215 6 FF F0 FF 00 FF FF  
0003.749786 00000245 8 7F E8 02 18 00 00 7F E1
0003.749914 00000216 2 42 64      
0003.750160 00000292 8 80 C7 F4 7F E0 00 14 01
0003.750979 000001CB 7 00 00 00 00 10 00 46 
0003.751225 000001C6 8 7F FF FF FE 72 29 00 DD
0003.751378 00000300 1 00       
0003.752008 0000050A 8 85 32 A0 0C 80 21 04 00
0003.752269 00000174 8 00 00 00 AA 00 00 00 00
0003.752505 00000176 7 00 00 00 00 00 00 00 
0003.752761 00000180 8 00 00 00 00 00 00 20 00
0003.752955 000001D5 5 00 00 00 00 D6   
0003.753897 000002DE 8 00 00 00 00 00 00 01 28
0003.755597 000005E8 5 00 00 00 00 A0   
0003.755817 00000002 5 A8 FF 00 07 FA   
0003.757220 00000351 8 00 00 00 00 00 00 42 02
0003.759330 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.759570 00000284 8 00 00 00 00 00 00 F5 7B
0003.759816 00000285 8 00 00 00 00 00 00 F5 7C
0003.760005 00000286 5 00 40 84 36 00   
0003.760958 000001CB 7 00 00 00 00 10 01 C3 
0003.761188 000001C6 8 7F FF FF FE 72 29 01 DE
0003.762018 00000174 8 00 00 00 AA 01 00 00 00
0003.762263 00000176 7 00 00 00 00 00 00 01 
0003.762519 00000180 8 00 00 00 00 00 00 21 00
0003.762709 000001D5 5 00 00 00 01 D7   
0003.762883 00000260 4 90 C8 7D 00    
0003.763047 00000421 3 08 00 00     
0003.763298 0000050D 8 0E 00 80 00 00 00 00 80
0003.763548 00000510 8 47 90 40 08 18 00 00 53
0003.763794 00000551 8 00 00 00 80 FF 00 00 00
0003.764050 00000280 8 03 00 00 00 00 00 00 00
0003.764301 000002DE 8 00 00 00 00 00 00 01 28
0003.764470 000004F2 4 00 00 00 00    
0003.764726 00000580 8 00 00 00 00 00 00 00 00
0003.764967 000005A9 8 76 09 40 12 C3 A0 00 00
0003.765274 000005B3 8 50 AA FF F0 A0 40 E7 8A
0003.765453 000005EB 8 BF 40 1C 02 01 1B FD B0
0003.765709 000005F8 8 00 00 FF FC 1C F8 7C 00
0003.765924 00000002 5 A8 FF 00 07 EB   
0003.766195 000005F9 8 FF 1F E0 00 39 0F 03 00
0003.769380 000001CF 8 FF 32 FF FE 08 00 29 2F
0003.769580 00000215 6 FF F0 FF 00 FF FF  
0003.769820 00000245 8 7F E8 02 18 00 00 7F E2
0003.769954 00000216 2 42 64      
0003.770194 00000292 8 80 C7 F3 7F E0 00 13 02
0003.770440 00000354 8 00 00 00 00 00 18 04 00
0003.770901 000001CB 7 00 00 00 00 10 02 C9 
0003.771152 000001C6 8 7F FF FF FE 72 29 02 DF
0003.771408 00000300 1 00       
0003.771945 00000174 8 00 00 00 AA 02 00 00 00
0003.772176 00000176 7 00 00 00 00 00 00 02 
0003.772432 00000180 8 00 00 00 00 00 00 22 00
0003.772626 000001D5 5 00 00 00 02 D8   
0003.773875 000005C5 8 40 02 4A 56 00 0C 00 00
0003.774126 000002DE 8 00 00 00 00 00 00 01 28
0003.775821 00000002 5 A8 FF 00 07 9C   
0003.776999 0000055B 8 3E C0 55 00 E2 80 11 A0
0003.777280 000005BC 8 7D 00 E7 50 AB 51 03 84
0003.778084 0000054A 8 10 80 70 06 24 00 00 29
0003.778217 00000481 2 2C 00      
0003.778463 0000054B 8 10 49 A0 12 14 00 00 00
0003.779374 000001CF 8 FF 32 FF FE 08 00 2A 30
0003.779625 00000284 8 00 00 00 00 00 00 F6 7C
0003.779876 00000285 8 00 00 00 00 00 00 F6 7D
0003.780050 00000286 5 00 80 84 36 00   
0003.781028 000001CB 7 00 00 00 00 10 03 4C 
0003.781269 000001C6 8 7F FF FF FE 72 29 03 E0
0003.781986 00000174 8 00 00 00 AA 03 00 00 00
0003.782226 00000176 7 00 00 00 00 00 00 03 
0003.782482 00000180 8 00 00 00 00 00 00 23 00
0003.782677 000001D5 5 00 00 00 03 D9   
0003.782851 00000260 4 90 C8 7D 00    
0003.783900 00000280 8 03 00 00 00 00 00 00 00
0003.784146 000002DE 8 00 00 00 00 00 00 01 28
0003.784397 00000355 8 00 00 00 00 00 00 40 00
0003.785820 00000002 5 A8 FF 00 07 8D   
0003.786066 00000390 8 04 00 00 03 00 80 00 D8
0003.789379 000001CF 8 FF 32 FF FE 08 00 2B 31
0003.789578 00000215 6 FF F0 FF 00 FF FF  
0003.789819 00000245 8 7F E8 02 18 00 00 7F E3
0003.789942 00000216 2 42 64      
0003.790188 00000292 8 80 C7 F3 7F D0 00 14 03
0003.790393 00000625 6 02 60 FF 1D 20 00  
0003.790920 000001CB 7 00 00 00 00 10 00 46 
0003.791161 000001C6 8 7F FF FF FE 72 29 00 DD
0003.791360 00000300 1 00       
0003.792067 00000174 8 00 00 00 AA 04 00 00 00
0003.792302 00000176 7 00 00 00 00 00 00 04 
0003.792563 00000180 8 00 00 00 00 00 00 24 00
0003.792758 000001D5 5 00 00 00 00 D6   
0003.793905 000002DE 8 00 00 00 00 00 00 01 28
0003.795820 00000002 5 A8 FF 00 07 BE   
0003.799317 000001CF 8 FF 32 FF FE 08 00 28 2E
0003.799562 00000284 8 00 00 00 00 00 00 F7 7D
0003.799813 00000285 8 00 00 00 00 00 00 F7 7E
