0000.398704 000001D4 8 F7 07 00 00 87 46 00 70
0000.398950 000001F2 8 10 64 00 00 00 1E 02 0E
0000.399196 00000284 8 00 00 00 00 00 00 E8 6E
0000.399984 000001DB 8 FD 80 BB 6A 00 00 00 AC
0000.400235 000001DC 8 3D 81 9F FD 0C C8 C8 03
0000.401208 0000011A 8 01 40 00 55 00 00 01 15
0000.404403 000001DA 8 BC 64 18 00 00 01 03 D3
0000.408934 000001D4 8 F7 07 00 00 C7 46 00 B7
0000.409175 000001F2 8 10 64 00 00 00 1E 03 0F
0000.410148 000001DB 8 FD 80 BB 6A 00 00 01 29
0000.410398 000001DC 8 3D 81 9F FD 01 09 05 40
0000.410639 0000055B 8 8E C0 AA 00 E1 C0 12 E2
0000.411166 0000011A 8 01 40 00 55 40 00 02 D8
0000.413614 0000054A 8 9E 00 70 06 24 00 00 2B
0000.414402 000001DA 8 BC 64 18 00 00 01 00 D9
0000.414643 0000054B 8 00 48 98 12 1C 00 00 00
0000.415590 0000054C 8 72 66 40 00 00 60 56 00
0000.416609 0000054F 8 2F 01 00 00 07 CF 8C 50
0000.419282 000001D4 8 F7 07 00 00 07 46 00 7B
0000.419522 000001F2 8 10 64 00 00 00 1E 00 0C
0000.419829 00000284 8 00 00 00 00 00 00 E9 6F
